Date Time,Monitor ID,Location ID,PM10,PM2.5
14 Oct 2023 08:00,2,1,0.158,0.082
14 Oct 2023 08:01,2,1,0.165,0.082
14 Oct 2023 08:02,2,1,0.157,0.078
14 Oct 2023 08:03,2,1,0.162,0.083
14 Oct 2023 08:04,2,1,0.153,0.080
14 Oct 2023 08:05,2,1,0.164,0.081
14 Oct 2023 08:06,2,1,0.161,0.083
14 Oct 2023 08:07,2,1,0.164,0.083
14 Oct 2023 08:08,2,1,0.159,0.083
14 Oct 2023 08:09,2,1,0.159,0.083
14 Oct 2023 08:10,2,1,0.163,0.084
14 Oct 2023 08:11,2,1,0.161,0.082
14 Oct 2023 08:12,2,1,0.160,0.083
14 Oct 2023 08:13,2,1,0.156,0.081
14 Oct 2023 08:14,2,1,0.155,0.080
14 Oct 2023 08:15,2,1,0.162,0.083
14 Oct 2023 08:16,2,1,0.168,0.083
14 Oct 2023 08:17,2,1,0.168,0.084
14 Oct 2023 08:18,2,1,0.168,0.082
14 Oct 2023 08:19,2,1,0.155,0.078
14 Oct 2023 08:20,2,1,0.166,0.085
14 Oct 2023 08:21,2,1,0.163,0.081
14 Oct 2023 08:22,2,1,0.161,0.084
14 Oct 2023 08:23,2,1,0.156,0.081
14 Oct 2023 08:24,2,1,0.160,0.081
14 Oct 2023 08:25,2,1,0.160,0.083
14 Oct 2023 08:26,2,1,0.161,0.081
14 Oct 2023 08:27,2,1,0.157,0.082
14 Oct 2023 08:28,2,1,0.162,0.083
14 Oct 2023 08:29,2,1,0.156,0.080
14 Oct 2023 08:30,2,1,0.158,0.082
14 Oct 2023 08:31,2,1,0.159,0.083
14 Oct 2023 08:32,2,1,0.152,0.079
14 Oct 2023 08:33,2,1,0.161,0.082
14 Oct 2023 08:34,2,1,0.158,0.082
14 Oct 2023 08:35,2,1,0.158,0.082
14 Oct 2023 08:36,2,1,0.159,0.080
14 Oct 2023 08:37,2,1,0.160,0.081
14 Oct 2023 08:38,2,1,0.154,0.080
14 Oct 2023 08:39,2,1,0.155,0.079
14 Oct 2023 08:40,2,1,0.152,0.079
14 Oct 2023 08:41,2,1,0.154,0.080
14 Oct 2023 08:42,2,1,0.153,0.079
14 Oct 2023 08:43,2,1,0.153,0.077
14 Oct 2023 08:44,2,1,0.148,0.076
14 Oct 2023 08:45,2,1,0.158,0.079
14 Oct 2023 08:46,2,1,0.144,0.075
14 Oct 2023 08:47,2,1,0.150,0.078
14 Oct 2023 08:48,2,1,0.147,0.076
14 Oct 2023 08:49,2,1,0.148,0.077
14 Oct 2023 08:50,2,1,0.152,0.078
14 Oct 2023 08:51,2,1,0.152,0.079
14 Oct 2023 08:52,2,1,0.145,0.073
14 Oct 2023 08:53,2,1,0.149,0.078
14 Oct 2023 08:54,2,1,0.145,0.075
14 Oct 2023 08:55,2,1,0.149,0.078
14 Oct 2023 08:56,2,1,0.151,0.078
14 Oct 2023 08:57,2,1,0.152,0.076
14 Oct 2023 08:58,2,1,0.154,0.079
14 Oct 2023 08:59,2,1,0.154,0.077
14 Oct 2023 09:00,2,1,0.151,0.079
14 Oct 2023 09:01,2,1,0.154,0.077
14 Oct 2023 09:02,2,1,0.145,0.076
14 Oct 2023 09:03,2,1,0.149,0.076
14 Oct 2023 09:04,2,1,0.151,0.076
14 Oct 2023 09:05,2,1,0.144,0.075
14 Oct 2023 09:06,2,1,0.149,0.077
14 Oct 2023 09:07,2,1,0.148,0.075
14 Oct 2023 09:08,2,1,0.142,0.074
14 Oct 2023 09:09,2,1,0.143,0.074
14 Oct 2023 09:10,2,1,0.146,0.074
14 Oct 2023 09:11,2,1,0.147,0.075
14 Oct 2023 09:12,2,1,0.145,0.074
14 Oct 2023 09:13,2,1,0.141,0.073
14 Oct 2023 09:14,2,1,0.139,0.072
14 Oct 2023 09:15,2,1,0.142,0.074
14 Oct 2023 09:16,2,1,0.142,0.074
14 Oct 2023 09:17,2,1,0.149,0.074
14 Oct 2023 09:18,2,1,0.142,0.074
14 Oct 2023 09:19,2,1,0.144,0.072
14 Oct 2023 09:20,2,1,0.145,0.073
14 Oct 2023 09:21,2,1,0.144,0.075
14 Oct 2023 09:22,2,1,0.139,0.071
14 Oct 2023 09:23,2,1,0.147,0.074
14 Oct 2023 09:24,2,1,0.141,0.071
14 Oct 2023 09:25,2,1,0.141,0.074
14 Oct 2023 09:26,2,1,0.147,0.074
14 Oct 2023 09:27,2,1,0.146,0.074
14 Oct 2023 09:28,2,1,0.147,0.073
14 Oct 2023 09:29,2,1,0.142,0.073
14 Oct 2023 09:30,2,1,0.142,0.073
14 Oct 2023 09:31,2,1,0.140,0.073
14 Oct 2023 09:32,2,1,0.144,0.075
14 Oct 2023 09:33,2,1,0.144,0.073
14 Oct 2023 09:34,2,1,0.141,0.072
14 Oct 2023 09:35,2,1,0.155,0.076
14 Oct 2023 09:36,2,1,0.148,0.072
14 Oct 2023 09:37,2,1,0.152,0.075
14 Oct 2023 09:38,2,1,0.149,0.074
14 Oct 2023 09:39,2,1,0.151,0.074
14 Oct 2023 09:40,2,1,0.153,0.074
14 Oct 2023 09:41,2,1,0.155,0.073
14 Oct 2023 09:42,2,1,0.141,0.072
14 Oct 2023 09:43,2,1,0.157,0.075
14 Oct 2023 09:44,2,1,0.147,0.074
14 Oct 2023 09:45,2,1,0.157,0.074
14 Oct 2023 09:46,2,1,0.156,0.074
14 Oct 2023 09:47,2,1,0.137,0.071
14 Oct 2023 09:48,2,1,0.149,0.073
14 Oct 2023 09:49,2,1,0.150,0.071
14 Oct 2023 09:50,2,1,0.153,0.072
14 Oct 2023 09:51,2,1,0.148,0.073
14 Oct 2023 09:52,2,1,0.152,0.073
14 Oct 2023 09:53,2,1,0.139,0.072
14 Oct 2023 09:54,2,1,0.147,0.073
14 Oct 2023 09:55,2,1,0.142,0.072
14 Oct 2023 09:56,2,1,0.145,0.072
14 Oct 2023 09:57,2,1,0.146,0.072
14 Oct 2023 09:58,2,1,0.138,0.072
14 Oct 2023 09:59,2,1,0.144,0.072
14 Oct 2023 10:00,2,1,0.140,0.073
14 Oct 2023 10:01,2,1,0.142,0.070
14 Oct 2023 10:02,2,1,0.144,0.071
14 Oct 2023 10:03,2,1,0.144,0.073
14 Oct 2023 10:04,2,1,0.144,0.071
14 Oct 2023 10:05,2,1,0.145,0.072
14 Oct 2023 10:06,2,1,0.147,0.072
14 Oct 2023 10:07,2,1,0.148,0.072
14 Oct 2023 10:08,2,1,0.145,0.072
14 Oct 2023 10:09,2,1,0.144,0.071
14 Oct 2023 10:10,2,1,0.146,0.073
14 Oct 2023 10:11,2,1,0.139,0.071
14 Oct 2023 10:12,2,1,0.137,0.069
14 Oct 2023 10:13,2,1,0.138,0.072
14 Oct 2023 10:14,2,1,0.139,0.072
14 Oct 2023 10:15,2,1,0.140,0.072
14 Oct 2023 10:16,2,1,0.145,0.072
14 Oct 2023 10:17,2,1,0.145,0.073
14 Oct 2023 10:18,2,1,0.151,0.075
14 Oct 2023 10:19,2,1,0.137,0.072
14 Oct 2023 10:20,2,1,0.135,0.070
14 Oct 2023 10:21,2,1,0.139,0.072
14 Oct 2023 10:22,2,1,0.144,0.072
14 Oct 2023 10:23,2,1,0.142,0.074
14 Oct 2023 10:24,2,1,0.143,0.074
14 Oct 2023 10:25,2,1,0.142,0.074
14 Oct 2023 10:26,2,1,0.148,0.074
14 Oct 2023 10:27,2,1,0.142,0.072
14 Oct 2023 10:28,2,1,0.140,0.073
14 Oct 2023 10:29,2,1,0.134,0.069
14 Oct 2023 10:30,2,1,0.139,0.072
14 Oct 2023 10:31,2,1,0.134,0.070
14 Oct 2023 10:32,2,1,0.141,0.073
14 Oct 2023 10:33,2,1,0.144,0.073
14 Oct 2023 10:34,2,1,0.141,0.070
14 Oct 2023 10:35,2,1,0.138,0.071
14 Oct 2023 10:36,2,1,0.136,0.068
14 Oct 2023 10:37,2,1,0.130,0.067
14 Oct 2023 10:38,2,1,0.140,0.071
14 Oct 2023 10:39,2,1,0.132,0.068
14 Oct 2023 10:40,2,1,0.138,0.069
14 Oct 2023 10:41,2,1,0.136,0.069
14 Oct 2023 10:42,2,1,0.136,0.071
14 Oct 2023 10:43,2,1,0.137,0.071
14 Oct 2023 10:44,2,1,0.139,0.072
14 Oct 2023 10:45,2,1,0.134,0.068
14 Oct 2023 10:46,2,1,0.138,0.070
14 Oct 2023 10:47,2,1,0.139,0.070
14 Oct 2023 10:48,2,1,0.146,0.076
14 Oct 2023 10:49,2,1,0.134,0.070
14 Oct 2023 10:50,2,1,0.131,0.068
14 Oct 2023 10:51,2,1,0.129,0.067
14 Oct 2023 10:52,2,1,0.130,0.067
14 Oct 2023 10:53,2,1,0.142,0.074
14 Oct 2023 10:54,2,1,0.133,0.069
14 Oct 2023 10:55,2,1,0.129,0.066
14 Oct 2023 10:56,2,1,0.128,0.066
14 Oct 2023 10:57,2,1,0.132,0.068
14 Oct 2023 10:58,2,1,0.128,0.067
14 Oct 2023 10:59,2,1,0.128,0.066
14 Oct 2023 11:00,2,1,0.134,0.069
14 Oct 2023 11:01,2,1,0.128,0.064
14 Oct 2023 11:02,2,1,0.123,0.064
14 Oct 2023 11:03,2,1,0.131,0.067
14 Oct 2023 11:04,2,1,0.130,0.065
14 Oct 2023 11:05,2,1,0.129,0.067
14 Oct 2023 11:06,2,1,0.127,0.065
14 Oct 2023 11:07,2,1,0.127,0.065
14 Oct 2023 11:08,2,1,0.131,0.067
14 Oct 2023 11:09,2,1,0.128,0.066
14 Oct 2023 11:10,2,1,0.144,0.071
14 Oct 2023 11:11,2,1,0.129,0.067
14 Oct 2023 11:12,2,1,0.126,0.066
14 Oct 2023 11:13,2,1,0.130,0.066
14 Oct 2023 11:14,2,1,0.132,0.067
14 Oct 2023 11:15,2,1,0.128,0.066
14 Oct 2023 11:16,2,1,0.129,0.066
14 Oct 2023 11:17,2,1,0.128,0.067
14 Oct 2023 11:18,2,1,0.133,0.069
14 Oct 2023 11:19,2,1,0.128,0.067
14 Oct 2023 11:20,2,1,0.132,0.069
14 Oct 2023 11:21,2,1,0.131,0.068
14 Oct 2023 11:22,2,1,0.174,0.066
14 Oct 2023 11:23,2,1,0.159,0.068
14 Oct 2023 11:24,2,1,0.151,0.067
14 Oct 2023 11:25,2,1,0.155,0.068
14 Oct 2023 11:26,2,1,0.153,0.066
14 Oct 2023 11:27,2,1,0.139,0.066
14 Oct 2023 11:28,2,1,0.139,0.066
14 Oct 2023 11:29,2,1,0.139,0.065
14 Oct 2023 11:30,2,1,0.135,0.065
14 Oct 2023 11:31,2,1,0.137,0.066
14 Oct 2023 11:32,2,1,0.141,0.068
14 Oct 2023 11:33,2,1,0.144,0.067
14 Oct 2023 11:34,2,1,0.142,0.071
14 Oct 2023 11:35,2,1,0.148,0.066
14 Oct 2023 11:36,2,1,0.155,0.068
14 Oct 2023 11:37,2,1,0.146,0.069
14 Oct 2023 11:38,2,1,0.138,0.067
14 Oct 2023 11:39,2,1,0.146,0.068
14 Oct 2023 11:40,2,1,0.142,0.067
14 Oct 2023 11:41,2,1,0.146,0.071
14 Oct 2023 11:42,2,1,0.144,0.068
14 Oct 2023 11:43,2,1,0.150,0.066
14 Oct 2023 11:44,2,1,0.136,0.066
14 Oct 2023 11:45,2,1,0.138,0.070
14 Oct 2023 11:46,2,1,0.143,0.068
14 Oct 2023 11:47,2,1,0.141,0.066
14 Oct 2023 11:48,2,1,0.134,0.065
14 Oct 2023 11:49,2,1,0.165,0.068
14 Oct 2023 11:50,2,1,0.149,0.067
14 Oct 2023 11:51,2,1,0.145,0.066
14 Oct 2023 11:52,2,1,0.142,0.064
14 Oct 2023 11:53,2,1,0.144,0.067
14 Oct 2023 11:54,2,1,0.137,0.065
14 Oct 2023 11:55,2,1,0.144,0.068
14 Oct 2023 11:56,2,1,0.144,0.066
14 Oct 2023 11:57,2,1,0.142,0.068
14 Oct 2023 11:58,2,1,0.142,0.068
14 Oct 2023 11:59,2,1,0.140,0.066
14 Oct 2023 12:00,2,1,0.140,0.065
14 Oct 2023 12:01,2,1,0.143,0.069
14 Oct 2023 12:02,2,1,0.138,0.066
14 Oct 2023 12:03,2,1,0.145,0.069
14 Oct 2023 12:04,2,1,0.132,0.064
14 Oct 2023 12:05,2,1,0.129,0.065
14 Oct 2023 12:06,2,1,0.133,0.065
14 Oct 2023 12:07,2,1,0.134,0.065
14 Oct 2023 12:08,2,1,0.134,0.065
14 Oct 2023 12:09,2,1,0.133,0.063
14 Oct 2023 12:10,2,1,0.146,0.065
14 Oct 2023 12:11,2,1,0.132,0.067
14 Oct 2023 12:12,2,1,0.143,0.068
14 Oct 2023 12:13,2,1,0.139,0.065
14 Oct 2023 12:14,2,1,0.130,0.063
14 Oct 2023 12:15,2,1,0.143,0.066
14 Oct 2023 12:16,2,1,0.135,0.063
14 Oct 2023 12:17,2,1,0.123,0.061
14 Oct 2023 12:18,2,1,0.125,0.063
14 Oct 2023 12:19,2,1,0.136,0.064
14 Oct 2023 12:20,2,1,0.135,0.063
14 Oct 2023 12:21,2,1,0.134,0.064
14 Oct 2023 12:22,2,1,0.134,0.066
14 Oct 2023 12:23,2,1,0.138,0.066
14 Oct 2023 12:24,2,1,0.135,0.066
14 Oct 2023 12:25,2,1,0.144,0.068
14 Oct 2023 12:26,2,1,0.141,0.066
14 Oct 2023 12:27,2,1,0.127,0.061
14 Oct 2023 12:28,2,1,0.128,0.062
14 Oct 2023 12:29,2,1,0.129,0.064
14 Oct 2023 12:30,2,1,0.120,0.057
14 Oct 2023 12:31,2,1,0.125,0.062
14 Oct 2023 12:32,2,1,0.117,0.059
14 Oct 2023 12:33,2,1,0.115,0.058
14 Oct 2023 12:34,2,1,0.125,0.064
14 Oct 2023 12:35,2,1,0.122,0.060
14 Oct 2023 12:36,2,1,0.121,0.061
14 Oct 2023 12:37,2,1,0.121,0.061
14 Oct 2023 12:38,2,1,0.122,0.062
14 Oct 2023 12:39,2,1,0.124,0.061
14 Oct 2023 12:40,2,1,0.117,0.058
14 Oct 2023 12:41,2,1,0.121,0.060
14 Oct 2023 12:42,2,1,0.124,0.060
14 Oct 2023 12:43,2,1,0.125,0.062
14 Oct 2023 12:44,2,1,0.119,0.059
14 Oct 2023 12:45,2,1,0.124,0.062
14 Oct 2023 12:46,2,1,0.125,0.065
14 Oct 2023 12:47,2,1,0.115,0.057
14 Oct 2023 12:48,2,1,0.117,0.059
14 Oct 2023 12:49,2,1,0.116,0.059
14 Oct 2023 12:50,2,1,0.118,0.059
14 Oct 2023 12:51,2,1,0.113,0.059
14 Oct 2023 12:52,2,1,0.117,0.059
14 Oct 2023 12:53,2,1,0.114,0.059
14 Oct 2023 12:54,2,1,0.111,0.058
14 Oct 2023 12:55,2,1,0.119,0.058
14 Oct 2023 12:56,2,1,0.123,0.059
14 Oct 2023 12:57,2,1,0.112,0.057
14 Oct 2023 12:58,2,1,0.117,0.059
14 Oct 2023 12:59,2,1,0.114,0.058
14 Oct 2023 13:00,2,1,0.116,0.057
14 Oct 2023 13:01,2,1,0.126,0.061
14 Oct 2023 13:02,2,1,0.115,0.056
14 Oct 2023 13:03,2,1,0.115,0.059
14 Oct 2023 13:04,2,1,0.115,0.060
14 Oct 2023 13:05,2,1,0.121,0.060
14 Oct 2023 13:06,2,1,0.111,0.057
14 Oct 2023 13:07,2,1,0.109,0.055
14 Oct 2023 13:08,2,1,0.112,0.056
14 Oct 2023 13:09,2,1,0.111,0.056
14 Oct 2023 13:10,2,1,0.118,0.058
14 Oct 2023 13:11,2,1,0.113,0.059
14 Oct 2023 13:12,2,1,0.112,0.058
14 Oct 2023 13:13,2,1,0.113,0.058
14 Oct 2023 13:14,2,1,0.112,0.056
14 Oct 2023 13:15,2,1,0.115,0.056
14 Oct 2023 13:16,2,1,0.108,0.054
14 Oct 2023 13:17,2,1,0.107,0.055
14 Oct 2023 13:18,2,1,0.114,0.058
14 Oct 2023 13:19,2,1,0.118,0.058
14 Oct 2023 13:20,2,1,0.110,0.055
14 Oct 2023 13:21,2,1,0.109,0.057
14 Oct 2023 13:22,2,1,0.113,0.057
14 Oct 2023 13:23,2,1,0.111,0.057
14 Oct 2023 13:24,2,1,0.114,0.057
14 Oct 2023 13:25,2,1,0.112,0.058
14 Oct 2023 13:26,2,1,0.114,0.060
14 Oct 2023 13:27,2,1,0.116,0.060
14 Oct 2023 13:28,2,1,0.116,0.058
14 Oct 2023 13:29,2,1,0.118,0.059
14 Oct 2023 13:30,2,1,0.117,0.060
14 Oct 2023 13:31,2,1,0.112,0.059
14 Oct 2023 13:32,2,1,0.108,0.056
14 Oct 2023 13:33,2,1,0.112,0.058
14 Oct 2023 13:34,2,1,0.109,0.057
14 Oct 2023 13:35,2,1,0.113,0.057
14 Oct 2023 13:36,2,1,0.110,0.056
14 Oct 2023 13:37,2,1,0.114,0.057
14 Oct 2023 13:38,2,1,0.117,0.061
14 Oct 2023 13:39,2,1,0.110,0.057
14 Oct 2023 13:40,2,1,0.106,0.055
14 Oct 2023 13:41,2,1,0.118,0.056
14 Oct 2023 13:42,2,1,0.107,0.055
14 Oct 2023 13:43,2,1,0.103,0.053
14 Oct 2023 13:44,2,1,0.110,0.057
14 Oct 2023 13:45,2,1,0.110,0.057
14 Oct 2023 13:46,2,1,0.109,0.057
14 Oct 2023 13:47,2,1,0.108,0.053
14 Oct 2023 13:48,2,1,0.105,0.054
14 Oct 2023 13:49,2,1,0.104,0.054
14 Oct 2023 13:50,2,1,0.100,0.052
14 Oct 2023 13:51,2,1,0.106,0.054
14 Oct 2023 13:52,2,1,0.107,0.054
14 Oct 2023 13:53,2,1,0.112,0.054
14 Oct 2023 13:54,2,1,0.106,0.054
14 Oct 2023 13:55,2,1,0.102,0.052
14 Oct 2023 13:56,2,1,0.106,0.055
14 Oct 2023 13:57,2,1,0.106,0.052
14 Oct 2023 13:58,2,1,0.106,0.054
14 Oct 2023 13:59,2,1,0.111,0.055
14 Oct 2023 14:00,2,1,0.104,0.054
14 Oct 2023 14:01,2,1,0.110,0.057
14 Oct 2023 14:02,2,1,0.105,0.053
14 Oct 2023 14:03,2,1,0.114,0.060
14 Oct 2023 14:04,2,1,0.100,0.051
14 Oct 2023 14:05,2,1,0.107,0.054
14 Oct 2023 14:06,2,1,0.104,0.054
14 Oct 2023 14:07,2,1,0.107,0.055
14 Oct 2023 14:08,2,1,0.103,0.054
14 Oct 2023 14:09,2,1,0.104,0.054
14 Oct 2023 14:10,2,1,0.104,0.053
14 Oct 2023 14:11,2,1,0.104,0.055
14 Oct 2023 14:12,2,1,0.107,0.052
14 Oct 2023 14:13,2,1,0.107,0.055
14 Oct 2023 14:14,2,1,0.101,0.050
14 Oct 2023 14:15,2,1,0.106,0.055
14 Oct 2023 14:16,2,1,0.105,0.055
14 Oct 2023 14:17,2,1,0.101,0.053
14 Oct 2023 14:18,2,1,0.099,0.052
14 Oct 2023 14:19,2,1,0.112,0.058
14 Oct 2023 14:20,2,1,0.112,0.054
14 Oct 2023 14:21,2,1,0.107,0.052
14 Oct 2023 14:22,2,1,0.104,0.054
14 Oct 2023 14:23,2,1,0.097,0.049
14 Oct 2023 14:24,2,1,0.110,0.055
14 Oct 2023 14:25,2,1,0.098,0.049
14 Oct 2023 14:26,2,1,0.098,0.051
14 Oct 2023 14:27,2,1,0.093,0.049
14 Oct 2023 14:28,2,1,0.103,0.052
14 Oct 2023 14:29,2,1,0.100,0.051
14 Oct 2023 14:30,2,1,0.094,0.049
14 Oct 2023 14:31,2,1,0.112,0.056
14 Oct 2023 14:32,2,1,0.100,0.050
14 Oct 2023 14:33,2,1,0.101,0.053
14 Oct 2023 14:34,2,1,0.098,0.051
14 Oct 2023 14:35,2,1,0.113,0.057
14 Oct 2023 14:36,2,1,0.108,0.055
14 Oct 2023 14:37,2,1,0.099,0.050
14 Oct 2023 14:38,2,1,0.103,0.050
14 Oct 2023 14:39,2,1,0.105,0.049
14 Oct 2023 14:40,2,1,0.102,0.052
14 Oct 2023 14:41,2,1,0.106,0.051
14 Oct 2023 14:42,2,1,0.106,0.049
14 Oct 2023 14:43,2,1,0.103,0.048
14 Oct 2023 14:44,2,1,0.102,0.048
14 Oct 2023 14:45,2,1,0.107,0.048
14 Oct 2023 14:46,2,1,0.105,0.051
14 Oct 2023 14:47,2,1,0.102,0.049
14 Oct 2023 14:48,2,1,0.102,0.049
14 Oct 2023 14:49,2,1,0.103,0.050
14 Oct 2023 14:50,2,1,0.111,0.052
14 Oct 2023 14:51,2,1,0.119,0.056
14 Oct 2023 14:52,2,1,0.093,0.047
14 Oct 2023 14:53,2,1,0.096,0.048
14 Oct 2023 14:54,2,1,0.100,0.049
14 Oct 2023 14:55,2,1,0.097,0.049
14 Oct 2023 14:56,2,1,0.118,0.053
14 Oct 2023 14:57,2,1,0.102,0.050
14 Oct 2023 14:58,2,1,0.102,0.050
14 Oct 2023 14:59,2,1,0.099,0.049
14 Oct 2023 15:00,2,1,0.169,0.053
14 Oct 2023 15:01,2,1,0.131,0.051
14 Oct 2023 15:02,2,1,0.124,0.049
14 Oct 2023 15:03,2,1,0.140,0.052
14 Oct 2023 15:04,2,1,0.142,0.051
14 Oct 2023 15:05,2,1,0.150,0.051
14 Oct 2023 15:06,2,1,0.185,0.053
14 Oct 2023 15:07,2,1,0.150,0.053
14 Oct 2023 15:08,2,1,0.112,0.050
14 Oct 2023 15:09,2,1,0.173,0.057
14 Oct 2023 15:10,2,1,0.137,0.053
14 Oct 2023 15:11,2,1,0.131,0.051
14 Oct 2023 15:12,2,1,0.137,0.051
14 Oct 2023 15:13,2,1,0.136,0.051
14 Oct 2023 15:14,2,1,0.135,0.053
14 Oct 2023 15:15,2,1,0.114,0.050
14 Oct 2023 15:16,2,1,0.123,0.050
14 Oct 2023 15:17,2,1,0.143,0.056
14 Oct 2023 15:18,2,1,0.137,0.054
14 Oct 2023 15:19,2,1,0.127,0.052
14 Oct 2023 15:20,2,1,0.129,0.051
14 Oct 2023 15:21,2,1,0.136,0.054
14 Oct 2023 15:22,2,1,0.122,0.052
14 Oct 2023 15:23,2,1,0.124,0.049
14 Oct 2023 15:24,2,1,0.132,0.057
14 Oct 2023 15:25,2,1,0.113,0.049
14 Oct 2023 15:26,2,1,0.116,0.051
14 Oct 2023 15:27,2,1,0.135,0.054
14 Oct 2023 15:28,2,1,0.134,0.054
14 Oct 2023 15:29,2,1,0.109,0.050
14 Oct 2023 15:30,2,1,0.106,0.049
14 Oct 2023 15:31,2,1,0.119,0.053
14 Oct 2023 15:32,2,1,0.119,0.052
14 Oct 2023 15:33,2,1,0.120,0.053
14 Oct 2023 15:34,2,1,0.118,0.052
14 Oct 2023 15:35,2,1,0.119,0.052
14 Oct 2023 15:36,2,1,0.103,0.049
14 Oct 2023 15:37,2,1,0.100,0.048
14 Oct 2023 15:38,2,1,0.112,0.051
14 Oct 2023 15:39,2,1,0.107,0.051
14 Oct 2023 15:40,2,1,0.101,0.047
14 Oct 2023 15:41,2,1,0.107,0.049
14 Oct 2023 15:42,2,1,0.111,0.052
14 Oct 2023 15:43,2,1,0.102,0.048
14 Oct 2023 15:44,2,1,0.104,0.049
14 Oct 2023 15:45,2,1,0.096,0.047
14 Oct 2023 15:46,2,1,0.096,0.048
14 Oct 2023 15:47,2,1,0.104,0.051
14 Oct 2023 15:48,2,1,0.104,0.047
14 Oct 2023 15:49,2,1,0.109,0.050
14 Oct 2023 15:50,2,1,0.108,0.049
14 Oct 2023 15:51,2,1,0.098,0.046
14 Oct 2023 15:52,2,1,0.097,0.050
14 Oct 2023 15:53,2,1,0.103,0.048
14 Oct 2023 15:54,2,1,0.101,0.049
14 Oct 2023 15:55,2,1,0.095,0.047
14 Oct 2023 15:56,2,1,0.100,0.050
14 Oct 2023 15:57,2,1,0.097,0.048
14 Oct 2023 15:58,2,1,0.091,0.047
14 Oct 2023 15:59,2,1,0.098,0.047
14 Oct 2023 16:00,2,1,0.100,0.048
14 Oct 2023 16:01,2,1,0.093,0.047
14 Oct 2023 16:02,2,1,0.100,0.049
14 Oct 2023 16:03,2,1,0.098,0.047
14 Oct 2023 16:04,2,1,0.098,0.048
14 Oct 2023 16:05,2,1,0.101,0.047
14 Oct 2023 16:06,2,1,0.097,0.048
14 Oct 2023 16:07,2,1,0.099,0.047
14 Oct 2023 16:08,2,1,0.102,0.051
14 Oct 2023 16:09,2,1,0.104,0.050
14 Oct 2023 16:10,2,1,0.102,0.047
14 Oct 2023 16:11,2,1,0.096,0.046
14 Oct 2023 16:12,2,1,0.094,0.046
14 Oct 2023 16:13,2,1,0.101,0.046
14 Oct 2023 16:14,2,1,0.098,0.046
14 Oct 2023 16:15,2,1,0.095,0.045
14 Oct 2023 16:16,2,1,0.098,0.048
14 Oct 2023 16:17,2,1,0.103,0.046
14 Oct 2023 16:18,2,1,0.099,0.047
14 Oct 2023 16:19,2,1,0.102,0.049
14 Oct 2023 16:20,2,1,0.097,0.046
14 Oct 2023 16:21,2,1,0.097,0.047
14 Oct 2023 16:22,2,1,0.095,0.046
14 Oct 2023 16:23,2,1,0.097,0.046
14 Oct 2023 16:24,2,1,0.092,0.048
14 Oct 2023 16:25,2,1,0.101,0.047
14 Oct 2023 16:26,2,1,0.097,0.050
14 Oct 2023 16:27,2,1,0.101,0.047
14 Oct 2023 16:28,2,1,0.087,0.044
14 Oct 2023 16:29,2,1,0.099,0.050
14 Oct 2023 16:30,2,1,0.095,0.048
14 Oct 2023 16:31,2,1,0.094,0.048
14 Oct 2023 16:32,2,1,0.097,0.047
14 Oct 2023 16:33,2,1,0.092,0.046
14 Oct 2023 16:34,2,1,0.100,0.047
14 Oct 2023 16:35,2,1,0.094,0.046
14 Oct 2023 16:36,2,1,0.088,0.045
14 Oct 2023 16:37,2,1,0.095,0.045
14 Oct 2023 16:38,2,1,0.091,0.045
14 Oct 2023 16:39,2,1,0.095,0.046
14 Oct 2023 16:40,2,1,0.095,0.046
14 Oct 2023 16:41,2,1,0.087,0.045
14 Oct 2023 16:42,2,1,0.102,0.048
14 Oct 2023 16:43,2,1,0.102,0.046
14 Oct 2023 16:44,2,1,0.092,0.046
14 Oct 2023 16:45,2,1,0.097,0.049
14 Oct 2023 16:46,2,1,0.092,0.047
14 Oct 2023 16:47,2,1,0.093,0.045
14 Oct 2023 16:48,2,1,0.093,0.045
14 Oct 2023 16:49,2,1,0.093,0.046
14 Oct 2023 16:50,2,1,0.097,0.047
14 Oct 2023 16:51,2,1,0.092,0.046
14 Oct 2023 16:52,2,1,0.097,0.046
14 Oct 2023 16:53,2,1,0.099,0.046
14 Oct 2023 16:54,2,1,0.095,0.047
14 Oct 2023 16:55,2,1,0.092,0.045
14 Oct 2023 16:56,2,1,0.091,0.045
14 Oct 2023 16:57,2,1,0.090,0.045
14 Oct 2023 16:58,2,1,0.101,0.046
14 Oct 2023 16:59,2,1,0.090,0.046
14 Oct 2023 17:00,2,1,0.102,0.046
14 Oct 2023 17:01,2,1,0.091,0.044
14 Oct 2023 17:02,2,1,0.092,0.046
14 Oct 2023 17:03,2,1,0.089,0.044
14 Oct 2023 17:04,2,1,0.093,0.045
14 Oct 2023 17:05,2,1,0.097,0.048
14 Oct 2023 17:06,2,1,0.092,0.044
14 Oct 2023 17:07,2,1,0.100,0.048
14 Oct 2023 17:08,2,1,0.088,0.045
14 Oct 2023 17:09,2,1,0.091,0.046
14 Oct 2023 17:10,2,1,0.089,0.044
14 Oct 2023 17:11,2,1,0.090,0.046
14 Oct 2023 17:12,2,1,0.093,0.045
14 Oct 2023 17:13,2,1,0.097,0.044
14 Oct 2023 17:14,2,1,0.092,0.046
14 Oct 2023 17:15,2,1,0.096,0.048
14 Oct 2023 17:16,2,1,0.088,0.044
14 Oct 2023 17:17,2,1,0.091,0.044
